date,open,high,low,close,volume,change_rate
2024-09-19,60000,60200,59400,59700,32225,-0.8305647840531563
2024-09-20,60000,60700,59600,60500,6487,1.340033500837521
2024-09-23,60900,60900,59800,60300,1215,-0.3305785123966942
2024-09-24,60300,60300,59700,59800,1684,-0.8291873963515755
2024-09-25,59800,60200,59300,59600,2884,-0.33444816053511706
2024-09-26,59900,59900,59400,59700,1325,0.16778523489932887
2024-09-27,59700,60300,59700,60100,2083,0.6700167504187605
2024-09-30,60500,61400,60000,60400,4299,0.49916805324459235
2024-10-02,60600,60600,59600,59800,2736,-0.9933774834437087
2024-10-04,60400,60400,59500,60000,1641,0.33444816053511706
2024-10-07,59800,60300,59500,59700,582,-0.5
2024-10-08,59700,59700,58600,59000,2997,-1.1725293132328307
2024-10-10,59600,59600,58000,58600,7161,-0.6779661016949152
2024-10-11,58600,59200,58100,58300,2209,-0.5119453924914675
2024-10-14,58700,58800,58200,58500,922,0.34305317324185247
2024-10-15,58600,58800,58200,58400,1497,-0.17094017094017094
2024-10-16,58400,58500,58000,58500,2346,0.17123287671232876
2024-10-17,58600,58900,58300,58500,931,0.0
2024-10-18,58700,58700,58300,58500,494,0.0
2024-10-21,58500,58600,57700,58300,1375,-0.3418803418803419
2024-10-22,57500,58300,57400,57900,1412,-0.6861063464837049
2024-10-23,57300,57900,57200,57900,1532,0.0
2024-10-24,58000,58000,56900,57300,2196,-1.0362694300518136
2024-10-25,57300,57700,57000,57300,1425,0.0
2024-10-28,57300,57600,56900,57200,901,-0.17452006980802792
2024-10-29,57200,58000,56700,57200,1454,0.0
2024-10-30,57200,57300,56600,56600,1302,-1.048951048951049
2024-10-31,56600,57000,56100,56600,897,0.0
2024-11-01,56800,56900,56600,56600,386,0.0
2024-11-04,56100,57300,56000,57300,2028,1.2367491166077738
2024-11-05,57500,57500,57100,57100,249,-0.34904013961605584
2024-11-06,57100,57500,56600,57000,1444,-0.17513134851138354
2024-11-07,57000,57300,56600,57200,986,0.3508771929824561
2024-11-08,57200,57400,56600,57000,860,-0.34965034965034963
2024-11-11,56700,56700,55600,56300,2161,-1.2280701754385965
2024-11-12,56300,56300,54500,54900,4002,-2.4866785079928952
2024-11-13,54200,54900,54200,54700,2134,-0.36429872495446264
2024-11-14,54200,55500,54200,54700,930,0.0
2024-11-15,55700,55700,53800,54200,1769,-0.9140767824497258
2024-11-18,54800,56000,54200,56000,1768,3.3210332103321036
2024-11-19,56000,57000,55900,56500,1113,0.8928571428571428
2024-11-20,56500,57000,56400,56900,513,0.7079646017699115
2024-11-21,56900,57000,56100,56900,1048,0.0
2024-11-22,56900,57200,56400,56800,744,-0.17574692442882248
2024-11-25,56700,57300,56700,57300,2597,0.8802816901408451
2024-11-26,57600,57700,56200,57000,3311,-0.5235602094240838
2024-11-27,57000,57000,56500,56700,396,-0.5263157894736842
2024-11-28,56700,57400,55500,57000,2442,0.5291005291005291
2024-11-29,55500,57300,55500,56700,883,-0.5263157894736842
2024-12-02,56700,57000,55400,56500,773,-0.3527336860670194
2024-12-03,56100,57600,56100,57500,1104,1.7699115044247788
2024-12-04,56000,57300,55700,56100,5060,-2.4347826086956523
2024-12-05,56900,56900,55300,56000,3653,-0.17825311942959002
2024-12-06,56000,56300,54800,56000,5964,0.0
2024-12-09,55200,56000,54000,54400,2469,-2.857142857142857
2024-12-10,54500,55500,54500,55500,28701,2.0220588235294117
2024-12-11,55800,56400,55500,56200,785,1.2612612612612613
2024-12-12,56100,56800,56100,56500,1202,0.5338078291814947
2024-12-13,55500,57600,55500,57200,1243,1.238938053097345
2024-12-16,57700,58300,56200,57800,2410,1.048951048951049
2024-12-17,58000,58900,57800,58900,4104,1.9031141868512111
2024-12-18,58600,58800,57900,58600,1197,-0.5093378607809848
2024-12-19,58200,58300,57300,57300,1125,-2.218430034129693
2024-12-20,58200,58200,57000,57900,2400,1.0471204188481675
2024-12-23,57500,58300,57200,58100,667,0.3454231433506045
2024-12-24,58400,58400,57000,58100,1164,0.0
2024-12-26,58500,58500,57300,58000,2286,-0.17211703958691912
2024-12-27,57700,57900,57000,57600,955,-0.6896551724137931
2024-12-30,57600,57800,56600,57400,1075,-0.3472222222222222
2025-01-02,57200,57400,56500,57000,649,-0.6968641114982579
2025-01-03,57000,57400,56500,57200,694,0.3508771929824561
2025-01-06,57500,57500,56800,57200,1029,0.0
2025-01-07,57200,57700,57100,57700,458,0.8741258741258742
2025-01-08,57100,57900,57100,57900,2612,0.34662045060658575
2025-01-09,57800,57900,57100,57400,1486,-0.8635578583765112
2025-01-10,57400,57600,57100,57400,517,0.0
2025-01-13,57400,57700,57100,57300,854,-0.17421602787456447
2025-01-14,57700,57700,57000,57000,622,-0.5235602094240838
2025-01-15,57500,57500,56200,56600,2530,-0.7017543859649122
2025-01-16,57000,57300,56600,57200,1311,1.0600706713780919
2025-01-17,57300,57900,57300,57600,1004,0.6993006993006993
2025-01-20,57600,57800,57400,57500,805,-0.1736111111111111
2025-01-21,57900,57900,56700,57500,1533,0.0
2025-01-22,57900,57900,56900,57200,360,-0.5217391304347827
2025-01-23,57500,57500,56700,56700,874,-0.8741258741258742
2025-01-24,56900,57100,56500,57100,873,0.7054673721340388
2025-01-31,57100,57500,56300,57500,886,0.7005253940455342
2025-02-03,57700,57700,56500,56900,1032,-1.0434782608695654
2025-02-04,56900,57600,56900,57200,1873,0.5272407732864675
2025-02-05,57500,57500,57000,57000,771,-0.34965034965034963
2025-02-06,57400,57700,56900,57500,730,0.8771929824561403
2025-02-07,57800,57800,57200,57500,1037,0.0
2025-02-10,57900,58400,57100,57900,1495,0.6956521739130435
2025-02-11,58300,58500,57500,57800,1399,-0.17271157167530224
2025-02-12,57500,58000,56000,57800,1028,0.0
2025-02-13,58000,58100,57600,58000,1258,0.34602076124567477
2025-02-14,58000,58200,57700,58000,1610,0.0
2025-02-17,58000,58200,57500,58000,1243,0.0
2025-02-18,58000,58100,57100,58100,551,0.1724137931034483
2025-02-19,58200,58900,58000,58900,2324,1.376936316695353
2025-02-20,58800,59400,58600,59200,2609,0.5093378607809848
2025-02-21,59000,60500,59000,60200,3606,1.6891891891891893
2025-02-24,60100,60600,59900,60500,2513,0.4983388704318937
2025-02-25,60400,62400,59400,62200,8872,2.809917355371901
2025-02-26,62100,63000,61400,63000,4135,1.2861736334405145
2025-02-27,62900,62900,61100,61400,6227,-2.5396825396825395
2025-02-28,61100,61300,59600,60000,4580,-2.2801302931596092
2025-03-04,59700,60500,59600,60300,2704,0.5
2025-03-05,59900,60100,58000,58800,16963,-2.4875621890547266
2025-03-06,59700,60200,58800,59600,1513,1.3605442176870748
2025-03-07,59900,60800,59000,59700,3913,0.16778523489932887
2025-03-10,59700,61100,59300,61000,4305,2.1775544388609713
2025-03-11,60900,61200,60000,60700,4937,-0.49180327868852464
2025-03-12,60700,62000,60500,62000,5458,2.14168039538715
2025-03-13,61900,62700,61000,61900,8057,-0.16129032258064516
2025-03-14,61400,73700,61400,65900,76746,6.462035541195476
2025-03-17,64500,67700,64500,66300,55366,0.6069802731411229
2025-03-18,66200,67500,65700,66200,6876,-0.1508295625942685
2025-03-19,66200,67500,64900,66000,6769,-0.3021148036253776
2025-03-20,67400,67700,65600,67000,10252,1.5151515151515151
2025-03-21,67500,68500,66500,66900,10519,-0.1492537313432836
2025-03-24,67600,67700,66000,66900,5227,0.0
2025-03-25,66900,68000,66300,67000,11085,0.14947683109118087
2025-03-26,66900,68000,66500,68000,4137,1.4925373134328357
2025-03-27,67800,68700,66700,67400,7180,-0.8823529411764706
2025-03-28,67100,67900,66300,67400,6847,0.0
2025-03-31,67400,67500,65000,65900,11992,-2.225519287833828
2025-04-01,65500,67100,65400,66500,8319,0.9104704097116844
2025-04-02,67000,68000,66500,67100,15280,0.9022556390977444
2025-04-03,64300,65900,63500,64500,16444,-3.8748137108792844
2025-04-04,64500,67500,63400,66100,11204,2.4806201550387597
2025-04-07,64700,65000,62700,65000,9006,-1.6641452344931922
2025-04-08,65000,66300,64100,64500,4567,-0.7692307692307693
2025-04-09,64500,64500,61500,61800,2384,-4.186046511627907
2025-04-10,63000,64500,62400,64300,1036,4.0453074433656955
2025-04-11,64200,64200,62500,63800,3214,-0.7776049766718507
2025-04-14,63400,65100,63300,65100,2414,2.037617554858934
2025-04-15,65200,66900,63500,64000,6527,-1.6897081413210446
2025-04-16,63500,66200,63500,65300,4386,2.03125
2025-04-17,65700,66400,62800,64800,5526,-0.7656967840735069
2025-04-18,64300,65600,64300,64800,4498,0.0
2025-04-21,64500,64500,62100,62400,20692,-3.7037037037037033
2025-04-22,62900,63500,61000,63200,7597,1.282051282051282
2025-04-23,63300,66400,63300,66100,5981,4.588607594936709
2025-04-24,66500,68500,65700,68100,5227,3.0257186081694405
2025-04-25,68300,69800,68200,69800,4295,2.4963289280469896
2025-04-28,70100,70900,68100,68500,3505,-1.8624641833810889
2025-04-29,68000,70600,67900,70400,5452,2.7737226277372264
2025-04-30,69700,70700,69500,69700,3824,-0.9943181818181818
2025-05-02,71500,72200,70000,71500,6018,2.582496413199426
2025-05-07,71600,74100,71200,73000,6885,2.097902097902098
2025-05-08,73700,73900,72100,73000,2231,0.0
2025-05-09,72600,72600,68400,70700,6748,-3.1506849315068495
2025-05-12,70700,72500,70600,71600,4973,1.272984441301273
2025-05-13,71600,72100,70600,71500,7817,-0.13966480446927373
2025-05-14,71500,73500,69900,72800,9822,1.8181818181818181
2025-05-15,72800,74200,72000,73500,3433,0.9615384615384616
2025-05-16,73400,73700,72200,73000,3364,-0.6802721088435374
2025-05-19,72900,72900,71200,71800,3530,-1.643835616438356
2025-05-20,72500,74900,72500,74400,8099,3.6211699164345403
2025-05-21,74400,74400,71100,71600,7309,-3.763440860215054
2025-05-22,70900,74500,70900,72200,5590,0.8379888268156425
2025-05-23,72200,72700,70500,71500,5217,-0.9695290858725761
2025-05-26,72900,72900,71100,72100,2953,0.8391608391608392
2025-05-27,71600,74000,71100,73600,4766,2.0804438280166435
2025-05-28,73700,77000,73050,75800,9535,2.989130434782609
2025-05-29,76400,79800,76400,77800,24773,2.638522427440633
2025-05-30,79000,79000,76000,78000,16222,0.2570694087403599
2025-06-02,78000,78800,76500,77800,7928,-0.2564102564102564
2025-06-04,79900,86900,79400,86500,35960,11.182519280205655
2025-06-05,87000,87500,85000,85900,15265,-0.6936416184971098
2025-06-09,89100,93000,87100,88600,44321,3.143189755529686
2025-06-10,89500,89500,83400,85000,20890,-4.063205417607223
2025-06-11,85000,88200,83600,87000,11520,2.3529411764705883
2025-06-12,86900,86900,82800,83200,13856,-4.3678160919540225
2025-06-13,82900,83100,79100,82000,20914,-1.4423076923076923
2025-06-16,82000,85500,81000,85500,14687,4.2682926829268295
2025-06-17,85400,86400,80900,81300,17979,-4.912280701754386
2025-06-18,80900,81900,79100,79300,11784,-2.4600246002460024
2025-06-19,80900,87800,80900,84300,30666,6.305170239596469
2025-06-20,84300,85000,81500,83600,15291,-0.8303677342823249
2025-06-23,81200,82700,80100,81900,14132,-2.0334928229665072
2025-06-24,83000,85800,82800,84800,12843,3.5409035409035408
2025-06-25,86200,88200,85000,87700,13908,3.4198113207547167
2025-06-26,87500,87700,82700,84600,12144,-3.534777651083238
2025-06-27,84700,87000,83600,86000,7745,1.6548463356973995
2025-06-30,85500,87400,84800,85500,7144,-0.5813953488372093
2025-07-01,86100,91500,85800,88400,26429,3.3918128654970756
2025-07-02,88700,88700,83400,84100,14330,-4.864253393665159
2025-07-03,84900,84900,81900,82700,5677,-1.6646848989298455
2025-07-04,82700,82700,78400,78900,7563,-4.594921402660217
2025-07-07,78800,80600,77000,80600,6865,2.1546261089987326
2025-07-08,80700,85000,80200,84500,10578,4.838709677419355
2025-07-09,85000,88000,84500,87600,9260,3.6686390532544375
2025-07-10,85600,89000,85600,88900,5569,1.4840182648401825
2025-07-11,88800,90700,86600,87200,6973,-1.9122609673790776
2025-07-14,87200,96700,87200,94900,28999,8.830275229357799
2025-07-15,94900,96200,92100,95000,8068,0.10537407797681769
2025-07-16,95000,95300,91000,91500,14510,-3.684210526315789
2025-07-17,91500,92500,88500,91300,22264,-0.2185792349726776
2025-07-18,91300,91600,87100,89800,8218,-1.642935377875137
2025-07-21,89300,90400,87600,88600,10890,-1.3363028953229399
2025-07-22,89000,90300,88500,89000,5457,0.4514672686230248
2025-07-23,89800,89800,86300,87500,7427,-1.6853932584269662
2025-07-24,87500,89300,85400,85500,11870,-2.2857142857142856
2025-07-25,85300,87100,84900,85300,6620,-0.23391812865497078
2025-07-28,85300,85300,82700,84100,7028,-1.406799531066823
2025-07-29,84100,86000,82500,85000,9503,1.070154577883472
2025-07-30,83700,87600,83100,86500,7650,1.7647058823529411
2025-07-31,87800,88900,86500,86500,5143,0.0
2025-08-01,86500,86500,81900,82800,11410,-4.277456647398844
2025-08-04,81600,82400,80500,81500,7819,-1.570048309178744
2025-08-05,82500,83000,80700,82300,4813,0.98159509202454
2025-08-06,82300,90700,81000,88900,12546,8.019441069258809
2025-08-07,88900,90000,88100,88600,2870,-0.3374578177727784
2025-08-08,88700,93500,88700,91900,23252,3.724604966139955
2025-08-11,91900,92400,86900,89400,10289,-2.720348204570185
2025-08-12,89400,89900,87300,87900,4942,-1.6778523489932886
2025-08-13,87900,89700,85300,88800,4092,1.023890784982935
2025-08-14,88800,89500,84200,85100,3682,-4.166666666666666
2025-08-18,85300,86700,84400,84600,3955,-0.5875440658049353
2025-08-19,84600,84900,82600,84100,3540,-0.5910165484633569
2025-08-20,84000,84000,80700,81400,5791,-3.2104637336504163
2025-08-21,81400,83000,80900,80900,2657,-0.6142506142506142
2025-08-22,81300,81700,79000,79100,7904,-2.2249690976514214
2025-08-25,80000,82400,79800,82100,3875,3.792667509481669
2025-08-26,82100,82100,80500,81700,4888,-0.48721071863580995
2025-08-27,81500,84600,81400,83400,6386,2.08078335373317
2025-08-28,83400,86600,82600,85400,3895,2.3980815347721824
2025-08-29,85500,85600,83300,83400,3693,-2.3419203747072603
2025-09-01,83300,87500,82400,85000,8228,1.9184652278177456
2025-09-02,86800,91000,86800,90500,19936,6.470588235294119
2025-09-03,89500,90900,88800,89500,2413,-1.1049723756906076
2025-09-04,89600,91500,88600,89500,6303,0.0
2025-09-05,92400,99000,91100,94800,26349,5.921787709497207
2025-09-08,94700,99500,94600,98700,23816,4.113924050632911
2025-09-09,98700,99000,96000,99000,4854,0.303951367781155
2025-09-10,99000,100700,96900,97600,9298,-1.4141414141414141
2025-09-11,97600,97600,96300,97100,5514,-0.5122950819672131
2025-09-12,97600,98000,94700,96200,6618,-0.9268795056642637
2025-09-15,96100,102200,96000,102200,13572,6.237006237006238
2025-09-16,102200,103100,100000,102000,9402,-0.19569471624266144
2025-09-17,102500,103400,100100,102000,3706,0.0
2025-09-18,102000,105800,101400,103500,6798,1.4705882352941175
2025-09-19,103500,108000,102500,108000,25344,4.3478260869565215
2025-09-22,111000,111000,106000,106800,8263,-1.1111111111111112
2025-09-23,106600,106900,103000,103900,4862,-2.715355805243446
2025-09-24,105000,105400,98700,100400,7138,-3.368623676612127
2025-09-25,100400,104400,97500,98200,5581,-2.1912350597609564
2025-09-26,98300,101200,94100,96100,10187,-2.1384928716904277
2025-09-29,96400,101400,96400,99500,3730,3.537981269510926
2025-09-30,100700,101500,98500,99500,2125,0.0
2025-10-01,99500,100500,95900,96300,7352,-3.2160804020100504
2025-10-02,96300,97500,94000,94400,9848,-1.9730010384215992
2025-10-10,94700,94900,92300,93700,4621,-0.7415254237288136
2025-10-13,91100,93200,90700,91400,5255,-2.454642475987193
2025-10-14,91000,94000,88200,88800,14528,-2.8446389496717726
2025-10-15,89500,90700,89200,90500,2545,1.9144144144144142
2025-10-16,91000,92500,90100,91800,8742,1.4364640883977902
2025-10-17,91800,92800,89100,90500,11512,-1.4161220043572984
2025-10-20,90500,95200,88200,95200,6306,5.193370165745857
2025-10-21,95200,95500,91700,93000,16206,-2.3109243697478994
2025-10-22,93100,96100,92700,95000,6838,2.1505376344086025
2025-10-23,95700,95700,93700,94300,9008,-0.7368421052631579
2025-10-24,94300,94300,91400,93400,7755,-0.9544008483563097
2025-10-27,94200,95000,92400,93500,12565,0.10706638115631692
2025-10-28,93200,94900,92000,94000,5436,0.53475935828877
2025-10-29,94600,94600,91800,93000,5838,-1.0638297872340425
2025-10-30,91900,93400,90500,91500,6282,-1.6129032258064515
2025-10-31,93400,93800,90600,91400,3338,-0.1092896174863388
2025-11-03,91500,95300,91400,93600,16465,2.4070021881838075
2025-11-04,93500,95500,91500,91900,11829,-1.8162393162393164
2025-11-05,91900,91900,86000,88000,8494,-4.243743199129488
2025-11-06,88200,92000,86500,90600,12298,2.9545454545454546
2025-11-07,90500,90500,84500,87100,15151,-3.863134657836645
2025-11-10,87100,91700,87000,91400,6782,4.936854190585533
2025-11-11,91750,93700,89400,90500,8773,-0.9846827133479212
